Position	C10_Mut_Control_3	C11_WT_Cipro_3	C12_Mut_Cipro_3	C17_WT_Control_4	C18_Mut_Control_4	C19_WT_Cipro_4	C01_WT_Control_1	C20_Mut_Cipro_4	C21_WT_Control_5	C22_Mut_Control_5	C23_WT_Cipro_5	C24_Mut_Cipro_5	C02_Mut_Control_1	C03_WT_Cipro_1	C04_Mut_Cipro_1	C05_WT_Control_2	C06_Mut_Control_2	C07_WT_Cipro_2	C08_Mut_Cipro_2	C09_WT_Control_3
321950	2153.76	2260.68	2010.65	1726.84	1753.13	1406.04	1965.79	912.06	1790.39	1945.78	1191.91	755.27	1723.64	1582.7	1364.04	2188.9	1926.52	1915.54	1382.14	1693.03
322050	2169.55	2339.6	1985.06	1683.6	1801.46	1415.57	1966.28	880.03	1752.24	1995.08	1120.68	776.51	1836.68	1572.81	1345.75	2280.22	2038.06	1890.81	1341.94	1677.18
322150	1911.86	2255.26	1827.54	1571.52	1680.82	1422.08	1867.48	855.91	1613.95	1899.28	1044.1	782.08	1733.26	1560.07	1271.93	2213.21	1917.62	1725.51	1355.06	1539.86
322250	1836.84	2209.72	1797.76	1599.24	1552.29	1332.84	1726.54	841.51	1599.46	1800.05	1054.7	795.49	1648.89	1597.26	1215.91	1941.21	1770.46	1659.65	1336.14	1527.92
322350	1774.18	2061.32	1743.01	1427.75	1429.01	1297.94	1626	860.04	1536.9	1685.46	1021.28	782.05	1605.27	1501.94	1144.22	1780.21	1660.06	1622.37	1313.32	1492.81
322450	1785.31	2043.35	1678.38	1448.92	1454.83	1252.79	1619.15	825.76	1555.12	1658.56	960.35	764.23	1532.44	1531.39	1170.75	1827.09	1689.34	1653.53	1295.85	1469.57
322550	1785.45	1971	1685.5	1434.88	1472.66	1172.82	1659.37	757.74	1473.75	1634.65	940.99	744.39	1440.09	1471.67	1160.65	1734.96	1675.36	1578.08	1343.96	1441.64
322650	1838.77	1863.43	1677.42	1415.87	1432.55	1134.81	1647.28	741.14	1460.25	1661.47	929.47	669.37	1494.94	1452.98	1181.41	1778.46	1707.14	1582.88	1332.49	1386.28
322750	1706.47	1946.88	1615.58	1449.75	1432.66	1198.28	1630.37	731.72	1505.88	1616.45	925.02	663.36	1546.89	1456.74	1147.14	1872.3	1630.41	1645.04	1270.65	1378.57
322850	1706.04	1960.08	1634.84	1441.57	1463.72	1263.22	1673.77	765.55	1511.53	1614.08	943.36	668.63	1596.07	1494.67	1137.4	1846.51	1669.19	1630.62	1307.68	1433.56
322950	1717.43	1940.01	1658.72	1407.91	1478.35	1256.73	1747.07	764.05	1506.73	1655.34	990.44	703.45	1575.09	1490.74	1218.7	1913.25	1723.49	1691.71	1354.93	1419.77
323050	1716.21	1933.21	1610.74	1349.43	1411.98	1167.71	1724.66	697.02	1448.5	1604.99	979.22	685.77	1481.58	1354.95	1196.03	1928.75	1669.72	1616.86	1252.34	1390.1
323150	1724.9	2007.44	1715.73	1450.68	1452.71	1226.28	1694.17	746.08	1490.24	1627.96	999.17	691.05	1559.94	1417.26	1163.1	1957.83	1672.07	1536.35	1245.74	1426.05
323250	1761.11	1964.26	1696.52	1453.17	1509.04	1275.49	1670.89	716.29	1512.34	1668.12	1019.98	700.02	1567.41	1508.98	1117.55	2003.11	1761.05	1576.05	1274.98	1482.26
323350	1841.45	2002.27	1619.77	1448.92	1529.52	1277.31	1686.36	663.31	1494.61	1781.22	1003.17	652.53	1533.39	1486.14	1078	1903.82	1713.3	1524.11	1288.79	1485.41
323450	1727.23	1881.78	1551.72	1356.98	1442.65	1238.63	1608.95	651.17	1416.81	1683.39	929	592.54	1409.64	1336.85	1089.46	1747.77	1618.32	1472.01	1212.91	1405.89
323550	1737.1	1974.16	1616.09	1414.47	1463.72	1232.04	1734.83	630.15	1442.41	1739.92	940.37	624.41	1478.17	1380.01	1105.86	1796.32	1674.66	1598.92	1288.07	1455.29
323650	1795.49	2060.34	1669.42	1491.39	1472	1289.01	1755.4	647.33	1543.33	1743.38	985.58	646.96	1525.13	1527.6	1172.61	1837.85	1753.56	1677.53	1315.08	1499.68
323750	1807.77	1997.93	1711.4	1470.79	1529.33	1328.22	1729.69	702.49	1570.7	1776.96	1036.96	665.5	1541.31	1509.23	1204.71	1816.59	1745.33	1635.63	1411.95	1456.29
323850	1723.79	2025.72	1757.93	1401.9	1572.48	1288.7	1754.53	734.44	1486.74	1734.03	1051.74	748.25	1533.25	1526.03	1181.28	1808.97	1734.53	1609.4	1435.33	1407.32
323950	1656.15	2011.09	1667.08	1347.28	1512.07	1222.04	1678.11	769.68	1443.64	1662.34	1016.41	756.27	1509.49	1520.87	1181.12	1835.51	1666.31	1511.28	1343.95	1378.29
324050	1664.82	2003.83	1651.25	1357.4	1522.53	1264.74	1686.87	765.13	1428.19	1669.26	1031.76	748.11	1559.25	1500.04	1203.63	1901	1557.38	1501.32	1291.82	1380.53
324150	1675.99	1877.71	1700.01	1342.48	1473.85	1288.23	1693.02	775.6	1525.21	1632.45	977.53	772.16	1518.74	1537.47	1216.37	1814.73	1600.93	1544.5	1398.85	1386.25
324250	1849	2001.54	1861.15	1424	1571.11	1336.82	1741	811.15	1580.24	1705.36	1093.18	855.3	1635.9	1638.63	1271.68	1889.53	1718.26	1699.57	1528.98	1473.29
324350	1946.1	2141.36	1831.92	1445.98	1611.87	1383	1812.83	814.71	1592.72	1738.17	1212.14	864.02	1620.77	1656.22	1331.48	1843	1703.49	1761.19	1566.98	1489.51
324450	1923.55	2016.45	1775.37	1421.05	1551.07	1414.88	1768.35	841.11	1540.55	1689.64	1163.86	876.74	1609.26	1581.79	1374.51	1854.72	1757.35	1772.29	1610.11	1471.78
324550	1886.07	2004.59	1788.65	1469.76	1513.48	1433.01	1677.52	882.11	1517.12	1680.11	1179.57	929.77	1581.27	1518.13	1395.41	1854.13	1776.33	1782.64	1612.24	1398.06
324650	1913.11	2084.32	1770.29	1447.45	1494.23	1456.07	1637.96	894.32	1563.46	1664.34	1285.2	951.01	1565.15	1516.22	1339.17	1903.87	1717.44	1867.25	1593.88	1387.47
324750	1877.39	2118.94	1748.87	1394.64	1445.45	1406.26	1751.76	842.86	1571.91	1704.05	1235.52	893.3	1525.42	1538.98	1317.62	1922.57	1775.95	1798.59	1571.32	1447.08
324850	1777.71	2035.66	1861.45	1407.27	1459.56	1404.86	1705.06	859.38	1577.08	1769.91	1242.09	893.58	1548.47	1554.49	1377.26	1955.57	1773.06	1739.79	1552.92	1439.52
324950	1802.88	2051.11	1890.42	1527.37	1469.56	1454.52	1687.79	886.82	1568.62	1794.17	1232.85	933.32	1588.17	1584.96	1419.66	1960.6	1773.23	1801.87	1596.84	1449.89
325050	1742.11	2004.6	1813.32	1421.06	1527.72	1416.57	1732.09	904.64	1571.05	1732.19	1220.68	910.5	1483.49	1510.2	1352.06	1938.95	1663.23	1796.17	1518.31	1497.78
325150	1730.74	2046.16	1810.34	1402	1509.04	1488.65	1717.63	925.23	1580.42	1700.34	1204.09	936.61	1510.3	1544.13	1370.79	1918.58	1717.07	1784.55	1480.41	1497.97
325250	1704.34	2073.3	1810.91	1395.55	1451.57	1458.94	1743.79	932.16	1521.65	1726.63	1228.48	968.53	1561.11	1613.83	1360.91	1852.87	1657.05	1807.85	1506.52	1454.12
325350	1713.02	2019.97	1805.38	1432.3	1457.58	1387.95	1735.01	977.65	1516.66	1791.34	1255.49	940.6	1575.03	1596.25	1277.19	1797.05	1729.74	1856.4	1565.59	1522.61
325450	1768.12	2038.23	1810.94	1519.56	1551.94	1407.26	1739.7	1005.47	1590.93	1891.29	1268.41	972.81	1625	1647.69	1318.4	1971.92	1856.69	1873.88	1656.5	1552.13
325550	1903.43	2146.46	1791.8	1606.28	1619.77	1447.76	1809.94	1004.15	1633.96	1923.68	1236.65	957.73	1671.55	1732.82	1346.98	2034.4	1847.75	1843.11	1592.86	1573.38
325650	1897.71	2085.43	1770.38	1588.6	1598.19	1448.41	1783.16	959.96	1647.7	1896.81	1206.14	959.69	1672.5	1704.68	1302.23	1971.42	1819.93	1757.74	1550	1548.14
325750	1878.7	2055.91	1792.48	1488.21	1582.59	1386.36	1717.99	904.99	1654.19	1861.67	1182.26	972.72	1673.37	1657.96	1212.53	1980.57	1754.19	1746.66	1499.8	1548.33
325850	1905.88	2043.84	1848.89	1549.64	1595.76	1431.5	1764.86	937.19	1649.83	1891.95	1202.51	970.26	1614.48	1629.11	1246.26	2005.52	1783.62	1809.66	1545.58	1588.98
325950	1850.53	1931.06	1767.61	1532.14	1583.59	1453.05	1706.36	877.54	1577.83	1845.94	1097.99	975.54	1539.76	1488.41	1314.22	1941.68	1765.43	1750.45	1474.52	1552.83
326050	1903.44	2036.37	1796.05	1500.79	1620.89	1461.81	1726.81	865.32	1583.2	1856.58	1146.29	986.81	1633.16	1527.94	1282.21	1967.98	1802.07	1723.18	1537.09	1557.87
326150	1836.86	2021.15	1739.53	1467.25	1575.56	1390.57	1776.69	879.31	1553.73	1750.84	1137.73	963.58	1597.49	1431.7	1202.51	1910.95	1775.58	1692.31	1465.79	1550.12
326250	1754.92	1916.6	1730.84	1501.26	1489.86	1377.01	1754.84	803.25	1537.3	1768.6	1075.05	805.58	1532.07	1498.74	1162.51	1962.66	1723.82	1707.2	1386.7	1480.41
326350	1773.01	1835.81	1709.42	1428.84	1495.25	1232.23	1653.55	699.79	1484.01	1681.2	991.59	694.23	1497.62	1478.32	1176.34	1949.21	1680.94	1668.48	1363.86	1398.38
326450	1790.23	1970.6	1703.29	1460.69	1554.95	1183.1	1641.61	704.58	1549.56	1631.64	1031.52	661.63	1566.16	1530.61	1160.09	2035.39	1685.97	1698.09	1397.78	1445.48
326550	1755.88	1915.28	1688.17	1502.99	1559.17	1260.01	1663.46	687.83	1559.48	1649.57	994.01	642.51	1555.16	1461.89	1192.72	1943.29	1690.39	1603.76	1321.24	1417.42
326650	1735.66	1806.9	1617.14	1388.44	1467.06	1150.22	1605.61	643.89	1510.2	1602.33	902.48	604.23	1512.98	1368.69	1048.8	1820.27	1641.5	1522.36	1223.69	1381.17
326750	1753.2	1936.87	1669.28	1447.09	1561.06	1183.12	1696.92	686.4	1531.01	1677.77	920.69	624.13	1585.56	1443.09	1080.1	1842.09	1723.73	1607.56	1264.39	1465.27
326850	1921.74	2021.1	1755.21	1535.19	1587.57	1283.77	1753.99	714.96	1613.47	1843.89	971.75	647.55	1681.93	1526.22	1199.85	1951.35	1794.14	1664.45	1322.2	1597.05
326950	2097.4	2278.42	1954.05	1669.37	1743.72	1369.09	1972.31	777.37	1726.14	2047.74	989.96	762.79	1765.97	1576.08	1275	2211.24	1925.98	1770.84	1446.22	1720.5
327050	1961.9	2099.5	1910.46	1619	1639.1	1295.78	1973.31	703.55	1712.19	1923.54	923.65	726.26	1691.73	1511.01	1152.2	2114.08	1836.73	1711.84	1401.37	1665.61
327150	1938.86	2017.92	1804.79	1539.81	1593.71	1257.87	1886.42	654.89	1716.32	1918.5	927.96	654.79	1652.6	1487.6	1113.57	2112.66	1793.43	1586.96	1295.56	1623.06
327250	1823.12	1923.48	1711.75	1418.92	1522.95	1192.04	1758.54	589.36	1629.35	1758.88	843.46	590.78	1479.95	1363.79	1044.09	1908.11	1663.4	1497.33	1167.19	1477.57
327350	1652.55	1758.23	1589.62	1314.25	1444.9	1116.14	1674.88	567.55	1575.54	1586.15	759.86	539.13	1482.28	1318.02	974.82	1782.29	1634.78	1465.59	1116.57	1438.4
327450	1514.09	1606.49	1456.03	1257.96	1346.28	1015.15	1548.13	519.68	1383.82	1535.34	768.34	488.46	1347.86	1188.96	892.48	1657.7	1582.92	1340.88	1046.73	1352.12
327550	1540.38	1687.02	1439.56	1315.2	1424.19	959.06	1527.79	513.48	1451.97	1641.74	776.91	483.08	1334.12	1209.39	852.84	1738.97	1618.23	1349.11	1075.95	1373.51
327650	1536.45	1643.02	1471.83	1331.98	1299.63	945.83	1542.16	537.23	1423.55	1599.65	718.54	476.77	1379.45	1187.6	855.63	1767.29	1568.38	1285.25	1070.95	1313.14
327750	1537.92	1617.27	1448.35	1290.58	1346.65	941.92	1554.64	506.61	1324.26	1515.94	660.83	471.19	1350.49	1169.94	836.2	1729.01	1508.16	1263.52	1102.73	1297.75
327850	1566.09	1679.09	1426.37	1268.89	1394.4	983.64	1537.04	482.92	1371.71	1566.76	645.7	471.81	1370.07	1186.06	868.35	1752.9	1480.5	1222.38	1072.3	1260.86
327950	1529.73	1641.5	1453.89	1265.04	1313.72	963.94	1518.36	445.37	1325.41	1482.89	623.71	442.92	1325.05	1142.73	811.83	1690.03	1441.71	1224.68	1000.13	1245.84
328050	1528.03	1632.95	1495.96	1352.12	1330.99	955.83	1620.53	467.3	1310.7	1485.4	633.28	458.55	1358.61	1159.41	795.03	1720.41	1513.71	1225.6	1027.7	1322.19
328150	1675.27	1706.58	1561.94	1400.26	1433.99	996.42	1613.68	511.65	1414.4	1569.71	660.36	459.23	1399.35	1200.2	826.89	1749.77	1555.21	1272.83	1087.72	1410.1
328250	1747.05	1775.49	1558.91	1400.48	1555.55	1033.58	1629.22	513.66	1500.67	1604.16	702.1	501.52	1483.35	1223.52	894.66	1834.21	1620.46	1386	1121.56	1436.69
328350	1722.55	1814.46	1558.62	1432.04	1536.29	1044.37	1625.13	528.67	1565.85	1598.8	752.42	501.05	1442.99	1295.61	898.13	1797.26	1671.25	1384.61	1062.36	1405.32
328450	1775.62	1732.15	1473.32	1452.65	1534.82	1056.41	1629.48	524.13	1578.71	1586.29	771.92	466	1418.6	1277.91	840.76	1779.86	1702.63	1342.26	1056.09	1342.5
328550	1631.1	1727.35	1403.83	1372.35	1432.46	1049.45	1619.5	516.85	1385.88	1532.29	735.14	467.29	1392.06	1261.03	866.66	1738.66	1620.22	1347.46	1077.16	1360.25
328650	1649.51	1737	1453.05	1333.28	1457.41	1039.89	1593.08	527.8	1374.3	1494.04	682.63	479.56	1371.29	1223.45	833.82	1742.64	1599.75	1377.37	1044.87	1351.72
328750	1679.43	1740.57	1489.95	1324.3	1423.37	1011.23	1629.97	522.55	1349.14	1541.48	679.21	448.87	1408.42	1229.4	931.39	1812.64	1580.74	1347.16	1074.77	1318.31
328850	1662.26	1725.93	1526.74	1355.15	1413.3	1031.2	1632.9	484.67	1374.06	1626.55	694.63	446.78	1423.26	1233.84	994.34	1796.81	1582.38	1375.86	1115.34	1366.94
328950	1751.46	1842.11	1583.21	1495.03	1565.58	1082.35	1682.33	486.71	1509.84	1736.25	713.47	478.2	1490.17	1313.43	987.62	1927.7	1715.63	1470	1143.88	1473.73
329050	1937.74	1930.72	1669.98	1537.9	1557.7	1103.37	1826.93	517.98	1597.12	1811.41	713.42	502.3	1592.63	1394.93	994.61	1979.69	1769.15	1523.73	1137.12	1542.93
329150	1967.88	1955.67	1797.67	1554.39	1605.78	1091.34	1824.8	507.79	1761.18	1867.14	766.27	493.45	1697.44	1415.51	1043.33	2024.22	1872.31	1569.71	1225.63	1529.81
329250	1912.52	1896.5	1744.84	1584.42	1574.57	1078.03	1751.76	518.12	1693.04	1824.76	778.23	537.61	1638.44	1398.08	1057.49	2000.31	1780.03	1534.84	1239.67	1484.6
329350	1846.03	1879.73	1647.9	1452.24	1563.79	1075.37	1664	558.07	1633.57	1723.14	786.95	582.35	1610.92	1439.74	1048.58	1908.48	1685.69	1447.42	1243.4	1453.54
329450	1766.86	1875.2	1571.81	1414.06	1464	1119.61	1623.44	563.08	1552.4	1637.43	792.94	587.22	1570.86	1400.54	1003.54	1882.89	1634.69	1434.1	1152.48	1434.21
329550	1707.02	1778.84	1545.72	1406.49	1437.97	1159.83	1593.57	552.8	1521.52	1542.47	782.93	598.39	1478.24	1389.05	1068.28	1830.74	1607.81	1478.33	1223.87	1400.97
329650	1646.84	1712.05	1475.5	1358.66	1426.38	1171.11	1568.99	566.87	1536.53	1581.34	798.88	616.24	1474.26	1316.32	1089.17	1790.95	1546.51	1420.02	1176.72	1365.2
329750	1565.73	1676.28	1524.29	1362.63	1395.58	1095.81	1574.85	551.98	1502.37	1541.5	829.32	577.08	1415.82	1276.06	977.62	1737.72	1553.59	1352.94	1106.34	1352.69
329850	1554.48	1727.02	1530.5	1308.08	1375.99	1079.84	1510.64	538.92	1440.14	1532.57	825.27	578.22	1445.77	1222.79	951.35	1686.55	1593.43	1353.91	1091.88	1321.19
329950	1544.93	1657.03	1506.08	1301.04	1337.66	1058.45	1509.44	528.43	1411.92	1565.5	775.61	590.31	1373.47	1207.53	925.94	1662.45	1492.37	1305.27	1044.39	1225.08
330050	1460.75	1734.31	1424.92	1282.27	1358.62	1047.85	1417.15	553.48	1327.95	1571.23	777.71	602.19	1376.6	1261.34	934.31	1676.88	1476.96	1322.03	1099.69	1309.43
330150	1519.18	1791.06	1371.37	1328.9	1306.13	1027.92	1403.91	578.76	1385.85	1551.34	821.21	598.76	1336.61	1287.65	917.69	1656.67	1455.94	1385.51	1075.83	1255.48
330250	1518.32	1734.01	1373.75	1309.48	1307.34	999.95	1375.16	580.04	1445.88	1490.01	798.82	594.07	1262.83	1282.89	914.77	1654.53	1395.36	1328.56	1119.79	1265.99
330350	1457.64	1703.87	1415.43	1232.18	1337.08	1017.36	1390.93	534.82	1360.37	1441.21	772.95	576.24	1304.15	1296.56	826.31	1578.62	1452.36	1311.65	1114.28	1240.75
330450	1515.7	1781.81	1465.61	1280.4	1382.64	1012.64	1430.76	538.18	1370.23	1466.29	800.19	587.32	1366.19	1315.21	869.25	1563.36	1504.14	1336.7	1113.73	1261.11
330550	1563.01	1729.71	1522.79	1280.78	1403.57	1067.85	1367.73	503.37	1393.69	1465.4	800.43	587.19	1305.38	1260.46	916.95	1577.88	1561.66	1360.79	1104.22	1263.7
330650	1488.27	1678.28	1508.6	1197.64	1312.55	1023.11	1337.35	548.53	1363.79	1473.28	740.58	562.01	1206.12	1201.14	866.4	1505.16	1498.57	1348.96	1064.46	1208.04
330750	1528.36	1636.51	1491.99	1233.3	1373.79	1006.2	1306.26	501.71	1362.26	1439.2	730.21	521.3	1195.49	1292.85	820.84	1499.13	1448.19	1313.94	1033.14	1228.31
330850	1572.64	1693.53	1566.48	1234.56	1365.82	1022.93	1353.67	497.7	1399.99	1411.4	730.14	523.9	1240.88	1251.75	868.39	1543.45	1473.48	1364.74	1028.65	1262.02
330950	1580.9	1668.26	1529.93	1272.28	1313.23	1046.26	1399.43	495.74	1363.6	1357.46	720.83	542.82	1291.95	1255.71	875.82	1599.87	1488.94	1340.41	1061.37	1238.03
331050	1614.6	1724.84	1556.86	1330.38	1439.29	1112.28	1491.47	494.33	1381.95	1456.45	729.1	559.75	1403.56	1295.87	951.08	1725.4	1500.1	1333.21	1099.61	1301.04
331150	1567.83	1715.98	1556.22	1292.91	1422.75	1153.1	1417.73	488.92	1382.92	1443.77	779.38	557.2	1405.88	1287.83	980.63	1784.4	1510.29	1422.9	1089.56	1279.64
331250	1581.35	1762.41	1575.24	1259.53	1399.45	1205.16	1419.36	520.73	1337.43	1436.62	819.32	590.56	1319.36	1298.57	1014.69	1786.04	1564.23	1430.31	1114.47	1253.32
331350	1601.2	1782.11	1567.15	1330.14	1394.28	1268.71	1421.89	589.12	1314.47	1469.32	818.3	608.78	1332.94	1341.76	1028.66	1733.66	1600.73	1400.2	1121.08	1333.98
331450	1642.55	1779.05	1627.81	1323.59	1319.98	1332.49	1414.08	635.01	1258.58	1529.62	928.48	690.1	1404.6	1399.54	1032.69	1772.96	1611.09	1382.67	1165.61	1285.81
331550	1595.52	1730.57	1575.72	1313.88	1318.36	1287.21	1438.13	669.63	1299.33	1535.05	944.86	659.31	1388.35	1390.69	1068.32	1750.3	1541.47	1393.23	1196.61	1313.99
331650	1631.43	1772.92	1565.81	1326.05	1374.98	1352.79	1462.35	745.4	1312.18	1498.16	928.82	711.59	1321.35	1356.63	1097.27	1680.37	1506.25	1414.21	1226.13	1310.48
331750	1548.57	1776.87	1586.18	1315.44	1278.63	1299.37	1375.79	729.8	1322.58	1425.85	927.61	635.6	1290.7	1267.17	1053.27	1623.94	1540.99	1418.78	1228.84	1284.61
331850	1538.89	1689.45	1579.73	1255.46	1267.82	1204.3	1381.08	724.33	1325.9	1416.74	909.81	618.82	1261.28	1226.96	1040.88	1571.39	1464.77	1375.02	1128.5	1184.98
331950	1375.21	1730.37	1601.38	1213.36	1297.85	1238.24	1387.85	835.88	1352.58	1421.35	1001.52	783.73	1224.16	1269.34	1147.95	1468.6	1359.73	1490.14	1156.92	1173.1
332050	1346.63	1745.72	1531.28	1136.43	1246.02	1271.68	1312.39	901.39	1308.15	1388.57	1113.94	1015.94	1174.31	1320.07	1235.72	1364.22	1333.17	1577.04	1305.88	1140.61
332150	1438.38	1828.74	1644.19	1147.44	1271.39	1311.22	1392.99	1014.71	1251.89	1335.68	1313.56	1265.75	1179.33	1438.96	1396.03	1402.08	1373.26	1662.79	1330.22	1153.69
332250	1374.38	1660.25	1593.15	1061.29	1222.51	1126.17	1321.74	949.25	1252.38	1250.79	1172.16	1096.39	1182.66	1304.31	1328.48	1363.74	1300.92	1599.47	1312.91	1111.66
332350	1363.16	1702.05	1619.71	1139.55	1216.15	1155.82	1374.17	900.78	1334.65	1344.24	1059.59	967.12	1179.87	1321.97	1198.85	1385.08	1409.91	1572.97	1239.41	1115.04
332450	1361.72	1742.82	1601.23	1178.74	1198.1	1139.06	1381.71	768.34	1246.28	1387.87	1001.1	855.5	1212.46	1351.95	1120.88	1434.2	1456.82	1494.71	1165.83	1145.47
332550	1345.35	1615.7	1564.27	1127.22	1188.06	1058.68	1354.97	608.17	1218.03	1346.41	856.59	769.79	1238.34	1289.72	1029.68	1394.21	1452.21	1448.09	1080.72	1149.84
332650	1327.1	1568.03	1447.22	1111.19	1181.84	1094.48	1340.48	564.39	1179.15	1262.47	754.44	655.65	1283.15	1247.55	903	1430.54	1426.73	1422.33	1044.44	1088.62
332750	1340.71	1599.98	1429.22	1095.51	1166.59	1072.23	1271.73	604.54	1127.89	1255.06	762.83	635.53	1191.35	1205.45	917.66	1492.05	1338.7	1332.88	1035	1039.67
332850	1415.71	1694.76	1504.62	1176.84	1294.8	1102.58	1350.03	658	1209.42	1416.42	846.06	677.84	1280.61	1288.69	1026.49	1612.88	1389.96	1468.88	1141.17	1111.85
332950	1434.8	1710.62	1543.56	1221.3	1274.23	1115.89	1383.47	655.1	1266.04	1399.45	879.53	715.85	1249.01	1335.3	1032.73	1591.09	1441.5	1481.1	1160.76	1108.64
333050	1543.48	1814.22	1600.92	1274.61	1256.14	1203.63	1438.71	680.75	1308.49	1376.89	943.69	727.68	1261.87	1337.87	1071.24	1589.95	1447.19	1497.19	1217.03	1130.08
333150	1532.25	1812.04	1657.91	1241.44	1256.13	1219.57	1445.98	677.69	1291.32	1416.55	935.12	717.29	1330.49	1315.72	1084.08	1640.01	1467.99	1505.95	1241.42	1201.61
333250	1627.84	1880.87	1687.42	1262.95	1286.67	1222.16	1511.76	746.28	1323.5	1446.17	1026.02	725.08	1438.29	1375.33	1160.44	1584.82	1467.94	1546.87	1275.4	1223.58
333350	1494.81	1767.04	1587.75	1209.18	1232.81	1204.62	1386.05	700.08	1242.82	1422.25	1039.66	699.37	1335.38	1354.97	1125.32	1497.46	1400.43	1435.76	1240.72	1156.73
333450	1392.88	1744.17	1618.55	1222.84	1276.27	1247.3	1366.42	713.5	1228.64	1459.03	1025.71	769.78	1351.75	1374.95	1215.19	1549.64	1431.96	1436.58	1265.25	1202.61
333550	1353.77	1820.48	1570	1205.23	1263.66	1263.04	1366.35	768.49	1171.53	1413.74	1058.04	891.52	1308.76	1428.76	1235.51	1523.66	1444.96	1528.44	1254.82	1259.23
333650	1432.14	1960.89	1648.73	1304.78	1326.99	1401.54	1418.44	816.86	1206.46	1450.53	1185.81	935.91	1332.94	1453.51	1268.67	1565.34	1483.12	1548.29	1395.24	1325.24
333750	1459.23	1866.04	1675.07	1264.6	1351.58	1378.82	1373.86	854.77	1213.16	1535.25	1210.02	933.47	1330.39	1491.02	1350.77	1529.99	1486.3	1644.03	1447.99	1306.1
333850	1505.23	1931.76	1742.93	1327.67	1377.07	1477.47	1541.12	918.99	1300.48	1580.32	1223.97	971.14	1383.24	1471.26	1408.42	1635.25	1482.72	1753.74	1439.47	1332.72
333950	1512.13	1936.62	1735.01	1348.15	1337.78	1421.98	1541.14	897.18	1283.99	1546.78	1186.02	1003.29	1367.22	1423.91	1340.84	1575.14	1510.74	1716.88	1472.65	1303.06
334050	1535.7	1929.25	1811.56	1319.04	1311.04	1391.88	1517.78	911.19	1315.82	1598.94	1180.07	1039.43	1319.14	1503.06	1326.95	1575.31	1487.01	1709.22	1504.04	1316.72
334150	1565.9	1897.52	1855.9	1316.93	1309.28	1344.34	1543.88	934.47	1404.56	1558.43	1235.91	978.14	1386.02	1580.36	1313.59	1671.87	1492.65	1721.24	1548.91	1340.74
334250	1530.79	1889	1785.57	1343.76	1316.51	1331.63	1484.71	913.29	1449.63	1483.09	1200.95	940.61	1390.45	1547.63	1294.24	1630.4	1490.81	1695.64	1512.75	1303.93
334350	1526.47	1914.37	1800.39	1297.42	1347.3	1322.8	1453.33	869.09	1456.72	1428.77	1199.52	1000.16	1313.34	1492.5	1271.42	1663.55	1459.23	1636.13	1462.23	1293.74
334450	1511.4	1962.88	1825.49	1287.2	1334.83	1342.8	1431.33	847.08	1433.45	1416.76	1148.5	989.9	1361.71	1500.55	1263.48	1619.94	1478.24	1643.33	1397.98	1273.96
334550	1594.81	2010.1	1791.29	1359.01	1405.76	1446.29	1476.56	906.81	1410.42	1481.8	1170.75	1073.86	1412.85	1607.67	1304.3	1675.87	1547.46	1702.96	1437.17	1280.05
334650	1597.05	2008.86	1780.14	1342.27	1348.62	1334.45	1498.51	860.41	1340.58	1490.24	1154.27	1030.39	1400.81	1587.23	1269.3	1696.17	1524.65	1695.88	1443.28	1274.36
334750	1584.36	2023.3	1838.85	1314.7	1320.93	1286.97	1493.82	834.54	1324.69	1512.26	1099.93	976.94	1399.53	1503.33	1236.7	1686.6	1522.49	1668.7	1439.38	1258.25
334850	1608.47	2081.26	1834.36	1396.19	1410.67	1343.47	1551.38	840.36	1358.84	1565.97	1122.1	984.8	1415.33	1486.29	1270.22	1728.74	1575.65	1709.4	1487.45	1333.72
334950	1620.83	2004.72	1814.53	1382.09	1396.1	1350.78	1540.93	816.85	1333.86	1570.44	1070.18	922.11	1520.11	1504.63	1274.4	1713.64	1572.06	1691.53	1472.72	1348.09
335050	1720.54	2121.63	1883.67	1428.49	1484.84	1462.64	1679.14	893.85	1526.25	1726.53	1087.8	982.51	1641.73	1636.21	1347.48	1791.99	1657.67	1795.55	1601.01	1463.96
335150	1737.25	2049.02	1869.56	1383.97	1482.88	1383.91	1665.09	945.28	1504.58	1708.38	1077.24	975.67	1578.18	1554.3	1406.8	1744.63	1589.35	1721.17	1543.61	1386.72
335250	1728.18	2050.1	1893.35	1350.47	1466.85	1393.87	1598.7	870.91	1467.12	1726.77	1123.94	956.61	1556.79	1509.18	1338.67	1835.25	1637.91	1753.61	1487.61	1408.86
335350	1605	1879.63	1814.59	1255.45	1349.77	1385.72	1562.39	842.79	1392.77	1653.42	1071.7	924.73	1406.66	1530.01	1288.47	1738.84	1544.65	1748.23	1398.85	1355.95
335450	1577.01	1885.02	1740.78	1248.99	1323.01	1340.03	1490.65	823.82	1424.58	1636.03	1039.41	869.24	1474.06	1531.67	1309.85	1705.7	1579.05	1721.23	1437.56	1313.04
335550	1544.17	1950.04	1718.12	1292.85	1352.8	1369.17	1479.59	819.99	1443.24	1523.55	1047.42	952.6	1391.95	1423.63	1294.63	1782.23	1563.44	1668.46	1442.27	1393.8
